CA25,262175,20,149314,17,76242,30,64950,1,149030,68
CA26,210607,14,125750,10,75340,25,123000,1,124250,50
CA27,272318,11,182110,12,146625,6,137250,2,204357,31
CA28,246252,93,129121,207,91672,113,84028,20,142423,433
CA3,244079,113,160451,104,144721,64,107576,25,183723,306
CA4,331687,98,203264,60,155012,21,176411,18,259552,197
CA5,304385,61,167424,34,203083,18,0,0,247039,113
CA6,276891,48,140248,33,133791,22,59667,3,198503,106
CA7,234270,136,151692,90,124466,104,90240,5,175847,335
CA8,299673,88,159616,44,131853,45,63000,1,221296,178
CA9,257079,12,185500,11,130611,9,85187,4,184492,36
CB1,659167,54,508028,129,470409,223,276947,119,455216,525
CB10,561055,128,377891,53,328222,48,223050,20,450036,249
CB11,643871,116,412454,83,319979,45,235448,42,465771,286
CB2,1229088,68,750006,39,759884,114,394370,141,704589,362
CB21,559379,94,356611,61,320257,30,146133,3,448835,188
CB22,622898,151,384563,111,334030,72,191767,15,468971,349
CB23,521043,224,304477,145,253278,134,184796,50,368973,553
CB24,464693,278,339539,193,290035,125,210994,52,373367,648
CB25,467611,138,326420,94,286005,87,158054,10,369838,329
CB3,971005,29,550678,29,627550,20,447333,45,624470,123
CB4,536899,29,486562,124,433703,130,288212,126,412224,409
CB5,667257,7,387043,41,469817,36,373768,28,427843,112
CB6,373165,256,253792,187,224530,138,133563,15,295265,596
CB7,381572,147,250280,119,251418,155,226103,101,282913,522
CB8,470265,194,283414,109,241279,140,194182,61,332833,504
CB9,366470,138,253070,102,208777,181,143087,16,266508,437
CF10,210950,2,225333,6,218259,29,167080,339,172191,376
CF11,326125,12,244194,86,243240,319,165060,318,210880,735
CF14,424532,241,290156,455,230818,321,156155,241,275087,1258
CF15,404573,156,254465,74,187867,75,131892,37,295069,342
CF23,426409,134,283831,174,232598,242,163217,131,270478,681
CF24,230679,7,182572,45,193500,447,122594,121,179289,620
CF3,347538,223,194554,284,170470,216,103110,69,223094,792
CF31,240349,258,152535,351,122132,178,99876,21,172508,808
CF32,301581,124,136096,154,93721,210,144742,13,159517,501
CF33,199734,44,137283,85,106238,64,63881,13,136345,206
CF34,210498,24,125358,72,85941,126,57000,2,111698,224
CF35,258872,257,165291,183,136139,73,91531,16,204501,529
CF36,299878,103,210682,102,172361,62,148542,48,222836,315
CF37,228416,54,141564,131,100784,396,87908,19,120767,600
CF38,263078,100,157474,161,134345,97,95400,10,178387,368
CF39,212337,82,126126,129,85139,211,26000,3,121704,425
CF40,173519,21,116817,33,73284,249,62597,4,84681,307
CF41,210816,6,124883,9,78611,114,28000,1,87527,130
CF42,166399,5,129147,15,76832,177,63000,1,82987,198
CF43,218000,2,94312,8,56932,133,26875,4,60340,147
CF44,206725,112,124932,137,79568,303,53821,17,114750,569
CF45,190398,40,113342,48,75585,182,45475,2,98911,272
CF46,208685,37,136350,52,90461,92,86000,1,127582,182
CF47,190156,38,125463,42,86229,147,72567,3,110386,230
CF48,210766,67,123645,67,84142,165,70125,4,120692,303
CF5,401160,231,218488,334,205065,366,143635,135,243985,1066
CF61,349792,48,222332,45,157576,36,130362,4,248039,133
CF62,291731,199,192951,247,172691,340,117617,63,202401,849
CF63,248607,49,153565,67,128522,161,112777,61,148054,338
CF64,452528,148,311762,177,280029,188,188585,135,309044,648
CF71,432511,114,283423,39,253237,21,174000,3,374010,177
CF72,287949,172,166309,168,147829,94,200470,15,210179,449
CF81,179682,11,112948,31,81182,122,58500,2,93368,166
CF82,219583,75,129693,123,114002,87,78457,7,146878,292
CF83,269181,159,158131,306,128840,255,111141,40,169063,760
CH1,357877,61,180580,107,180645,153,155106,241,188918,562
CH2,356607,100,248844,221,195414,135,145485,63,243163,519
CH3,418671,297,248038,234,207493,112,274703,57,316119,700
CH4,321290,222,197427,218,194038,114,149455,44,239234,598
CH41,151548,5,121907,56,74274,123,93132,37,91250,221
CH42,269925,43,144287,166,93540,242,82043,22,126850,473
CH43,302268,108,185836,202,135692,86,107213,119,183712,515
CH44,207325,12,140296,115,92606,210,87811,27,111100,364
CH45,264919,31,196667,240,137681,123,107583,85,170129,479
CH46,211187,83,143601,175,118577,72,91693,15,152381,345
CH47,438055,38,287571,56,211412,61,209130,55,272135,210
CH48,489008,80,290358,72,216002,44,189475,73,309897,269
CH49,266532,146,181140,236,145334,104,98027,33,192702,519
CH5,250616,197,145372,221,117423,127,97879,31,172649,576
CH6,210066,117,125930,110,112806,57,0,0,157958,284
CH60,472313,111,285932,69,207250,13,152042,39,348189,232
CH61,303851,67,203247,180,172818,31,102918,11,219488,289
CH62,235839,129,168650,226,134275,169,108965,43,169164,567
CH63,296750,93,203908,208,154128,49,102172,36,210469,386
CH64,397280,147,229062,71,188831,63,134192,18,297576,299
CH65,219290,83,150162,218,113025,139,86125,28,147560,468
CH66,249497,177,166623,285,137946,99,94842,19,184668,580
CH7,251544,396,154781,276,133339,120,103371,40,195272,832
CH8,242568,120,128920,99,116209,43,89571,7,176562,269
CM0,409816,147,288765,91,254337,78,156672,23,324373,339
CM1,585159,283,379344,282,332133,195,225454,280,385065,1040
CM11,725571,100,393924,122,347471,53,183115,13,491015,288
CM12,687527,103,422521,128,329890,47,272875,48,470861,326
CM13,1040672,121,457022,122,367133,71,239092,48,605583,362
CM14,732939,49,509779,80,409904,91,269206,228,391465,448
CM15,741465,127,493765,139,364489,49,274154,71,518457,386
CM16,878188,81,564625,112,446579,69,359540,75,570180,337
CM17,483150,115,399086,97,332004,194,225291,67,367393,473
CM18,434674,23,329513,37,266284,169,164774,51,269982,280
CM19,645908,26,374922,32,278626,110,162563,62,302256,230
CM2,541039,177,382318,266,313525,213,225065,356,340281,1012
CM20,580564,23,369561,38,278153,140,201430,110,284550,311
CM21,607737,46,427159,66,362668,44,219297,55,398896,211
CM22,593983,172,377750,62,317987,32,317690,5,506825,271
CM23,643457,249,436396,201,333262,139,260071,179,443766,768
CM24,560437,88,411240,46,344577,51,232192,13,448624,198
CM3,551818,407,358782,214,295972,137,193966,82,425979,840
CM4,971261,62,543362,40,485884,17,469905,21,714862,140
CM5,665018,59,467207,65,342750,20,251041,23,492416,167
CM6,564132,293,378638,161,332663,115,202811,53,442535,622
CM7,440603,183,292439,230,255633,180,168008,131,298224,724
CM77,481359,130,313333,69,292019,52,181866,15,383871,266
CM8,490981,113,298239,170,254836,187,180276,160,289968,630
CM9,491217,209,309441,165,272757,121,207658,53,360824,548
CO1,351261,23,258109,53,211666,127,164755,148,208046,351
CO10,432290,297,277232,243,237576,244,170771,98,306646,882
CO11,425260,127,258928,94,253827,40,167482,19,327437,280
CO12,295862,120,203096,104,163722,120,122448,69,205136,413
CO13,394613,172,258924,61,200176,17,247545,65,327496,315
CO14,288639,52,221923,60,204851,27,136403,31,224024,170
CO15,246833,377,208896,258,170692,65,122142,170,205529,870
CO16,308571,241,215451,135,191781,59,124117,17,258577,452
CO2,381379,107,253488,178,232253,211,166906,172,244973,668
CO3,415336,314,311334,255,269553,123,175084,112,326580,804
CO4,384173,339,285885,290,244769,218,172418,185,289146,1032
CO5,461445,216,305309,148,290466,87,187517,56,356271,507
CO6,459537,181,306103,107,277979,83,160250,43,352397,414
CO7,413142,272,273689,219,262484,110,203174,40,326541,641
CO8,521885,26,276444,9,173100,5,440000,2,423869,42
CO9,445774,148,282387,151,238726,125,155044,45,310091,469
CR0,662339,85,456624,274,382268,487,289398,672,370259,1518
CR2,714983,129,511412,191,386316,104,285048,203,459257,627
CR3,735523,111,426092,146,371560,61,266066,210,421196,528
CR4,450000,2,417724,38,427806,303,275111,195,371832,538
CR5,706905,157,511036,194,395384,83,282567,79,517085,513
CR6,797480,41,427899,40,441489,19,358004,56,501597,156
CR7,548333,3,470735,31,382468,159,245824,118,341020,311
CR8,762012,168,521849,95,400473,61,296282,171,510478,495
CT1,490015,64,310116,96,319787,121,225623,121,316236,402
CT10,462899,151,319076,123,272365,65,201629,85,339590,424
CT11,364275,51,258016,132,217804,227,145669,136,223239,546
CT12,347620,80,252717,115,211570,62,118413,23,259689,280
CT13,499258,33,293363,47,320443,46,216944,9,347826,135
CT14,432439,130,282327,190,270793,198,182861,79,298027,597
CT15,479202,69,271449,75,213031,30,230300,15,334757,189
CT16,364566,53,245133,76,186037,118,135056,69,219061,316
CT17,345500,31,223885,72,164626,180,123826,38,190556,321
CT18,419174,106,301167,73,245752,51,143444,18,328762,248
CT19,383445,28,290977,96,211351,235,129598,65,228211,424
CT2,486538,66,306240,120,278263,99,224070,55,319801,340
CT20,475060,66,279495,86,231678,105,179803,288,241284,545
CT21,462435,127,308091,104,296738,78,233037,98,336005,407
CT3,418066,151,257420,165,235390,134,147298,33,294007,483
CT4,544010,106,344900,58,298692,57,176905,11,416555,232
CT5,486852,212,325285,152,369857,106,242399,87,382315,557
CT6,379354,326,293425,189,264902,105,163395,112,307707,732
CT7,425592,73,290895,81,237661,31,171009,47,301878,232
CT8,355467,17,261671,26,263182,57,174421,71,235273,171
CT9,369171,114,278016,175,224986,229,145364,254,232101,772
CV1,196667,3,190550,10,157312,101,142561,122,151595,236
CV10,280507,328,176314,401,136871,288,112931,86,192057,1103
CV11,320824,243,204285,215,130667,172,97663,42,220920,672
CV12,269712,108,178549,222,141651,110,103749,41,184204,481
CV13,445672,118,231737,64,167700,21,187900,5,345585,208
CV2,257772,79,186740,243,162844,463,94757,60,173756,845
CV21,300524,148,230433,209,180402,217,120689,102,213159,676
CV22,388294,294,230500,278,209995,84,131111,48,287174,704
CV23,399157,323,259427,172,222181,83,121112,20,325104,598
CV3,341116,174,251001,352,178329,340,120024,108,227208,974
CV31,388525,96,293576,180,267971,159,208179,75,290908,510
CV32,672702,77,393372,132,430660,149,251855,156,403075,514
CV33,505274,95,313835,52,257453,27,319899,5,407101,179
CV34,469218,204,315293,178,286549,225,201329,168,322761,775
CV35,508489,230,301198,101,295809,81,221280,32,401835,444
CV36,488536,108,286882,46,251515,47,136245,10,375081,211
CV37,529909,369,318909,238,315074,184,230074,143,387913,934
CV4,430165,110,224963,142,173271,147,121086,48,247306,447
CV47,437347,217,276942,132,228914,75,163413,38,335149,462
CV5,405828,91,257303,216,200563,331,133645,133,229143,771
CV6,262585,98,182155,287,157797,680,110277,58,170713,1123
CV7,464127,197,226888,145,174002,97,161571,57,303265,496
CV8,557320,157,338114,166,283307,104,193526,78,372644,505
CV9,333439,115,214415,120,153864,84,137064,14,236993,333
CW1,239026,248,141251,302,102063,149,84590,31,164063,730
CW10,242588,139,161003,88,153932,57,115222,9,196925,293
CW11,310192,387,203443,203,159659,116,101190,15,251569,721
CW12,336236,322,195152,187,155679,111,119566,38,253169,658
CW2,263802,286,162218,258,121533,138,112021,14,194884,696
CW3,337682,108,210928,29,179696,28,129786,7,282131,172
CW4,424505,144,263092,54,207617,29,109831,21,337351,248
CW5,378417,273,231458,157,195617,132,147453,67,278772,629
CW6,487887,144,292605,71,266463,39,222375,4,396559,258
CW7,230215,219,144491,211,109958,121,111499,9,170023,560
CW8,366816,358,188988,271,168368,223,132357,44,252127,896
CW9,343242,221,182876,203,134949,125,115748,33,229671,582
DA1,525677,53,356736,271,319870,571,230512,464,304739,1359
DA10,517506,76,367050,78,322871,102,263373,117,353104,373
DA11,407600,40,342987,130,286336,239,190545,137,284673,546
DA12,496865,97,335545,167,278348,272,164910,86,312098,622
DA13,537862,69,393313,65,300709,38,211625,4,425860,176
DA14,737530,20,459067,96,379346,58,267065,170,366931,344
DA15,602200,20,468999,152,367717,187,251231,52,401846,411
DA16,440082,11,405467,245,378748,113,226308,58,374952,427
DA17,361729,7,338957,41,318891,69,218717,87,281672,204
DA18,0,0,0,0,337200,5,175000,1,310167,6
DA2,627891,55,356794,118,319369,99,207737,61,363139,333
DA3,576191,89,402091,49,306049,78,208773,11,427981,227
DA4,680808,26,391647,46,311742,36,185477,33,376314,141
DA5,634296,49,472887,121,394118,90,297210,41,451681,301
DA6,601844,16,428682,66,379830,28,273526,54,386147,164
DA7,489637,31,431825,249,365185,120,251712,74,390616,474
DA8,535364,11,362449,108,334456,170,206809,114,311333,403
DA9,470108,37,377452,67,320946,99,212102,194,291196,397
DE1,352833,6,193471,17,159907,96,108229,84,147036,203
DE11,229366,317,153037,371,127080,230,95850,20,171249,938
DE12,325727,203,187218,99,139573,75,105750,4,250783,381
DE13,352219,427,208305,251,161536,138,257764,51,274648,867
DE14,244754,106,162641,130,123601,314,92124,44,151433,594
