AL1,1240781,72,789959,118,573304,208,349995,183,629686,581
AL10,551652,23,430711,58,344807,145,231578,54,357755,280
AL2,793467,90,577480,95,433029,82,268956,53,550111,320
AL3,936878,97,658220,123,573507,192,377002,64,643025,476
AL4,898808,91,673227,129,467687,97,305135,51,623819,368
AL5,1400487,165,823907,152,580618,97,405009,90,891042,504
AL6,954286,117,601864,33,459030,33,405500,7,786839,190
AL7,531801,34,421616,76,381129,215,228904,107,362406,432
AL8,840088,26,610138,33,475658,49,324318,22,557070,130
AL9,1126792,63,633227,45,472784,35,381951,21,756412,164
B1,0,0,0,0,432000,6,199704,105,212260,111
B10,0,0,181763,15,159273,55,82500,2,161826,72
B11,389500,4,209439,45,155120,138,91250,7,170248,194
B12,0,0,0,0,168615,26,149258,19,160442,45
B13,570939,64,388401,104,229621,96,158320,114,309593,378
B14,390183,30,256643,193,239736,261,142456,34,248363,518
B15,1104697,43,697241,15,385805,13,262900,198,427622,269
B16,481633,15,322214,21,206984,32,201254,99,242747,167
B17,651347,36,443715,81,349601,149,183185,56,378070,322
B18,0,0,177000,4,131603,29,218708,19,166922,52
B19,250500,2,0,0,140154,26,75000,2,143167,30
B2,0,0,0,0,0,0,214575,6,214575,6
B20,331374,28,251950,74,187562,60,75234,19,224342,181
B21,170500,2,194635,37,147175,88,0,0,161369,127
B23,261654,26,193205,166,167870,169,103138,77,171659,438
B24,294303,31,222087,159,192594,94,116484,31,210000,315
B25,297500,8,218407,38,160903,63,101107,7,185552,116
B26,285190,21,213763,256,195010,96,131551,35,205974,408
B27,289773,11,224177,73,188095,117,116875,28,195773,229
B28,329920,45,280806,186,239399,104,112937,35,259261,370
B29,549238,21,245936,133,231274,142,130023,22,251399,318
B3,0,0,0,0,0,0,245282,51,245282,51
B30,401325,28,293241,115,250509,157,133116,58,257013,358
B31,332104,67,221177,254,188031,183,110988,66,210815,570
B32,308917,21,219955,135,189644,143,109856,18,205923,317
B33,271293,14,202442,97,158414,132,102357,14,178127,257
B34,230000,4,215692,71,171691,76,93844,8,188889,159
B35,220000,1,199590,5,160797,36,109583,6,159670,48
B36,340294,34,254159,172,178703,96,133533,15,234838,317
B37,364103,34,221659,74,170421,124,100161,37,199333,269
B38,455517,37,236839,86,305898,73,123344,16,290219,212
B4,0,0,0,0,0,0,212691,2,212691,2
B42,299423,13,188653,156,184261,85,111550,10,189773,264
B43,318407,43,229680,213,210491,96,120603,39,223847,391
B44,249214,7,182822,193,163395,112,93000,14,173716,326
B45,604885,80,232216,145,183837,105,130258,26,294246,356
B46,463388,41,288722,71,218003,48,145417,18,295392,178
B47,469941,68,330658,60,275236,29,195975,2,378423,159
B48,604883,30,349871,33,294177,24,166000,1,419528,88
B49,599456,41,357505,56,273542,44,185467,15,380871,156
B5,486000,1,280583,6,324990,21,149940,25,240430,53
B50,439281,50,255960,25,255562,16,238767,8,347093,99
B6,192500,1,132833,6,150115,43,76500,4,143527,54
B60,442372,200,281214,130,257159,61,136570,50,334574,441
B61,427675,107,266765,113,212433,107,140319,18,293223,345
B62,355746,90,263477,147,207206,100,117519,21,262393,358
B63,307071,63,219085,235,184648,131,105235,53,208707,482
B64,271425,40,184986,52,153803,50,98806,18,187156,160
B65,280748,32,178102,116,161680,73,94746,13,182385,234
B66,243333,6,196233,15,159968,73,96909,11,163307,105
B67,305500,7,210933,83,191473,168,105225,4,199368,262
B68,310525,36,216295,139,163796,105,100294,17,202517,297
B69,249471,45,172043,132,155419,59,82413,23,173749,259
B7,195000,1,190000,1,151429,7,125000,1,157000,10
B70,260437,16,196733,43,162971,66,80765,17,174335,142
B71,311939,33,193446,129,171032,63,85750,22,193968,247
B72,499218,55,362086,46,285865,26,160391,38,349335,165
B73,470825,104,363569,114,314287,82,169558,51,355646,351
B74,716540,253,360059,194,310167,30,209271,94,490565,571
B75,543664,156,323153,148,263954,88,166960,26,383271,418
B76,413930,126,296662,139,251571,56,128401,42,310942,363
B77,314306,221,209169,292,178698,178,121080,37,229158,728
B78,360711,112,208797,126,219111,62,136147,17,260591,317
B79,421288,103,235229,117,195741,74,139634,22,279972,316
B8,290000,4,178499,41,151394,103,54958,12,154572,160
B80,454757,30,266312,34,247995,23,137350,10,306955,97
B9,0,0,205812,16,155007,67,119600,5,162232,88
B90,483317,258,320019,390,298112,160,183371,137,341083,945
B91,675472,263,410332,143,311332,39,238901,87,506114,532
B92,562686,98,293034,308,280338,96,166423,79,319204,581
B93,694307,213,473058,75,359643,47,284247,41,563628,376
B94,870363,65,467961,40,390719,16,259190,6,654320,127
B95,743583,24,448882,30,361706,29,186616,16,452402,99
B96,543141,37,295748,15,252400,10,143611,9,399281,71
B97,365131,194,250048,168,197761,88,125287,38,276655,488
B98,347326,144,224679,171,181699,181,134827,39,236599,535
BA1,903620,118,574277,123,607598,258,392889,227,582933,726
BA10,613776,29,328415,13,294765,17,353000,5,450702,64
BA11,560188,135,337547,132,321578,228,156334,47,370570,542
BA12,450166,195,285600,116,234337,124,107984,34,327593,469
BA13,430461,127,252955,101,212748,100,129052,29,294774,357
BA14,399671,279,267525,205,224706,213,148674,86,289909,783
BA15,625656,60,399699,58,391267,77,236591,38,428498,233
